1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.997475811,0.002523126,1.06E-06,9.95E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994955873,0.005039875,4.25E-06,7.96E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.992440183,0.007550255,9.56E-06,2.69E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989928737,0.010054272,1.70E-05,6.37E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.987421532,0.012551931,2.65E-05,1.24E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.984918564,0.01504324,3.82E-05,2.15E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982419828,0.017528203,5.19E-05,3.41E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.979925323,0.020006829,6.78E-05,5.10E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.977435044,0.022479122,8.58E-05,7.26E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974948987,0.024945089,0.000105824,9.95E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97246715,0.027404737,0.000127981,1.32E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.969989528,0.029858072,0.000152229,1.72E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.967516117,0.032305099,0.000178565,2.19E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.965046915,0.034745826,0.000206985,2.73E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.962581918,0.037180258,0.000237488,3.36E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.960121122,0.039608402,0.000270068,4.08E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.957664523,0.042030265,0.000304723,4.89E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.955212118,0.044445851,0.00034145,5.80E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.952763904,0.046855168,0.000380245,6.83E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.950319876,0.049258222,0.000421106,7.96E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.947880032,0.051655019,0.000464027,9.22E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.945444367,0.054045565,0.000509008,1.06E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.943012878,0.056429867,0.000556043,1.21E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.940585562,0.058807932,0.000605131,1.38E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.938162414,0.061179764,0.000656267,1.56E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.935743432,0.063545371,0.000709448,1.75E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.933328612,0.065904758,0.000764671,1.96E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.930917949,0.068257933,0.000821933,2.18E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.928511441,0.0706049,0.000881231,2.43E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.926109084,0.072945668,0.000942561,2.69E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.923710874,0.075280241,0.001005919,2.97E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.921316809,0.077608626,0.001071304,3.26E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.918926883,0.07993083,0.00113871,3.58E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.916541094,0.082246859,0.001208136,3.91E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.914159438,0.084556718,0.001279577,4.27E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.911781911,0.086860414,0.001353031,4.64E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.90940851,0.089157954,0.001428494,5.04E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.907039232,0.091449344,0.001505963,5.46E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.904674072,0.09373459,0.001585434,5.90E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.902313028,0.096013698,0.001666905,6.37E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.899956094,0.098286674,0.001750372,6.86E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.897603269,0.100553525,0.001835831,7.37E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.895254548,0.102814258,0.001923281,7.91E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.892909928,0.105068878,0.002012716,8.48E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.890569405,0.107317391,0.002104134,9.07E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.888232976,0.109559804,0.002197532,9.69E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.885900637,0.111796124,0.002292906,1.03E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.883572384,0.114026355,0.002390253,1.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.881248214,0.116250506,0.00248957,1.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.878928124,0.118468581,0.002590854,1.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.876612109,0.120680588,0.002694101,1.32E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.874300166,0.122886532,0.002799307,1.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.871992292,0.125086421,0.00290647,1.48E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.869688482,0.127280259,0.003015587,1.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.867388734,0.129468053,0.003126654,1.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.865093044,0.13164981,0.003239667,1.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.862801408,0.133825536,0.003354624,1.84E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.860513823,0.135995237,0.003471521,1.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.858230284,0.138158919,0.003590355,2.04E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.855950789,0.14031659,0.003711123,2.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.853675334,0.142468254,0.003833821,2.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.851403916,0.144613918,0.003958446,2.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.849136529,0.146753589,0.004084995,2.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.846873172,0.148887272,0.004213464,2.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.844613841,0.151014975,0.004343851,2.73E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.842358532,0.153136703,0.004476152,2.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.840107241,0.155252462,0.004610363,2.99E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.837859964,0.157362259,0.004746482,3.13E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.835616699,0.159466101,0.004884504,3.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.833377442,0.161563992,0.005024428,3.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.831142188,0.163655941,0.005166249,3.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.828910935,0.165741952,0.005309964,3.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.826683679,0.167822033,0.00545557,3.87E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.824460416,0.169896189,0.005603064,4.03E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.822241143,0.171964426,0.005752442,4.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.820025856,0.174026752,0.005903701,4.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.817814552,0.176083172,0.006056838,4.54E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.815607226,0.178133692,0.00621185,4.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.813403876,0.18017832,0.006368733,4.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.811204497,0.18221706,0.006527484,5.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.809009087,0.18424992,0.006688099,5.29E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.806817642,0.186276905,0.006850576,5.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.804630157,0.188298023,0.007014911,5.69E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.80244663,0.190313278,0.007181101,5.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.800267057,0.192322678,0.007349142,6.11E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.798091434,0.194326229,0.007519032,6.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.795919758,0.196323936,0.007690766,6.55E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.793752025,0.198315807,0.007864342,6.78E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.791588231,0.200301847,0.008039757,7.02E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.789428374,0.202282063,0.008217007,7.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.787272449,0.204256461,0.008396088,7.50E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.785120452,0.206225048,0.008576998,7.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.782972381,0.208187829,0.008759733,8.01E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.780828232,0.210144811,0.008944291,8.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.778688,0.212096,0.009130667,8.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.776551683,0.214041402,0.009318858,8.81E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.774419277,0.215981025,0.009508862,9.08E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.772290778,0.217914873,0.009700674,9.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.770166183,0.219842953,0.009894292,9.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.768045488,0.221765272,0.010089712,9.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.765928689,0.223681835,0.010286931,0.000102544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.763815784,0.22559265,0.010485946,0.000105621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.761706767,0.227497722,0.010686753,0.000108758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.759601637,0.229397057,0.010889349,0.000111956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.757500389,0.231290663,0.011093731,0.000115217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.755403019,0.233178544,0.011299896,0.00011854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.753309525,0.235060708,0.01150784,0.000121927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.751219902,0.23693716,0.01171756,0.000125377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.749134147,0.238807908,0.011929053,0.000128892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.747052256,0.240672956,0.012142315,0.000132473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.744974226,0.242532312,0.012357343,0.000136118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.742900053,0.244385982,0.012574134,0.000139831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.740829733,0.246233972,0.012792685,0.00014361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.738763264,0.248076288,0.013012992,0.000147456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.736700641,0.249912937,0.013235052,0.000151371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.734641861,0.251743924,0.013458862,0.000155354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.73258692,0.253569256,0.013684418,0.000159406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.730535814,0.25538894,0.013911717,0.000163529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.728488541,0.257202982,0.014140756,0.000167722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.726445096,0.259011387,0.014371532,0.000171985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.724405476,0.260814163,0.014604041,0.000176321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.722369677,0.262611315,0.01483828,0.000180729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.720337696,0.264402849,0.015074245,0.000185209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.718309529,0.266188773,0.015311934,0.000189764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.716285173,0.267969092,0.015551344,0.000194392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.714264623,0.269743812,0.01579247,0.000199095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.712247877,0.27151294,0.01603531,0.000203873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
