1,0,0,0,0,0,0,0,0
0.997751687,0.002247469,8.43E-07,7.03E-11,0,0,0,0,0
0.995506747,0.004489881,3.37E-06,5.62E-10,0,0,0,0,0
0.993265176,0.006727239,7.58E-06,1.90E-09,0,0,0,0,0
0.991026973,0.008959547,1.35E-05,4.50E-09,0,0,0,0,0
0.988792135,0.011186811,2.10E-05,8.79E-09,0,0,0,0,0
0.986560659,0.013409034,3.03E-05,1.52E-08,0,0,0,0,0
0.984332543,0.015626222,4.12E-05,2.41E-08,0,0,0,0,0
0.982107784,0.017838378,5.38E-05,3.60E-08,0,0,0,0,0
0.97988638,0.020045507,6.81E-05,5.13E-08,0,0,0,0,0
0.977668328,0.022247613,8.40E-05,7.03E-08,0,0,0,0,0
0.975453626,0.024444701,0.000101579,9.36E-08,0,0,0,0,0
0.973242271,0.026636776,0.000120832,1.22E-07,0,0,0,0,0
0.971034261,0.028823841,0.000141744,1.54E-07,0,0,0,0,0
0.968829592,0.031005901,0.000164314,1.93E-07,0,0,0,0,0
0.966628264,0.03318296,0.000188539,2.37E-07,0,0,0,0,0
0.964430272,0.035355024,0.000214416,2.88E-07,0,0,0,0,0
0.962235615,0.037522096,0.000241944,3.45E-07,0,0,0,0,0
0.96004429,0.039684181,0.00027112,4.10E-07,0,0,0,0,0
0.957856294,0.041841283,0.000301941,4.82E-07,0,0,0,0,0
0.955671625,0.043993406,0.000334406,5.63E-07,0,0,0,0,0
0.953490281,0.046140556,0.000368512,6.51E-07,0,0,0,0,0
0.951312258,0.048282736,0.000404257,7.49E-07,0,0,0,0,0
0.949137555,0.050419951,0.000441639,8.55E-07,0,0,0,0,0
0.946966168,0.052552206,0.000480654,9.72E-07,0,0,0,0,0
0.944798096,0.054679504,0.000521301,1.10E-06,0,0,0,0,0
0.942633335,0.056801851,0.000563578,1.24E-06,0,0,0,0,0
0.940471884,0.05891925,0.000607482,1.38E-06,0,0,0,0,0
0.938313739,0.061031707,0.000653011,1.54E-06,0,0,0,0,0
0.936158898,0.063139225,0.000700162,1.71E-06,0,0,0,0,0
0.934007359,0.065241809,0.000748934,1.90E-06,0,0,0,0,0
0.931859119,0.067339463,0.000799323,2.09E-06,0,0,0,0,0
0.929714176,0.069432192,0.000851328,2.30E-06,0,0,0,0,0
0.927572527,0.07152,0.000904946,2.53E-06,0,0,0,0,0
0.925434169,0.073602892,0.000960175,2.76E-06,0,0,0,0,0
0.9232991,0.075680873,0.001017013,3.01E-06,0,0,0,0,0
0.921167317,0.077753945,0.001075457,3.28E-06,0,0,0,0,0
0.919038818,0.079822115,0.001135505,3.56E-06,0,0,0,0,0
0.916913601,0.081885386,0.001197155,3.86E-06,0,0,0,0,0
0.914791662,0.083943763,0.001260404,4.17E-06,0,0,0,0,0
0.912673,0.08599725,0.00132525,4.50E-06,0,0,0,0,0
0.910557611,0.088045852,0.001391691,4.85E-06,0,0,0,0,0
0.908445494,0.090089573,0.001459724,5.21E-06,0,0,0,0,0
0.906336645,0.092128417,0.001529347,5.59E-06,0,0,0,0,0
0.904231063,0.09416239,0.001600558,5.99E-06,0,0,0,0,0
0.902128744,0.096191495,0.001673354,6.41E-06,0,0,0,0,0
0.900029686,0.098215736,0.001747733,6.84E-06,0,0,0,0,0
0.897933887,0.100235119,0.001823693,7.30E-06,0,0,0,0,0
0.895841344,0.102249648,0.001901232,7.78E-06,0,0,0,0,0
0.893752054,0.104259327,0.001980347,8.27E-06,0,0,0,0,0
0.891666016,0.10626416,0.002061035,8.79E-06,0,0,0,0,0
0.889583225,0.108264152,0.002143295,9.33E-06,0,0,0,0,0
0.887503681,0.110259308,0.002227124,9.89E-06,0,0,0,0,0
0.88542738,0.112249632,0.00231252,1.05E-05,0,0,0,0,0
0.88335432,0.114235128,0.002399481,1.11E-05,0,0,0,0,0
0.881284498,0.1162158,0.002488003,1.17E-05,0,0,0,0,0
0.879217912,0.118191654,0.002578086,1.23E-05,0,0,0,0,0
0.877154559,0.120162693,0.002669726,1.30E-05,0,0,0,0,0
0.875094437,0.122128923,0.002762922,1.37E-05,0,0,0,0,0
0.873037543,0.124090346,0.00285767,1.44E-05,0,0,0,0,0
0.870983875,0.126046969,0.002953969,1.52E-05,0,0,0,0,0
0.86893343,0.127998795,0.003051816,1.60E-05,0,0,0,0,0
0.866886205,0.129945828,0.003151209,1.68E-05,0,0,0,0,0
0.864842199,0.131888074,0.003252146,1.76E-05,0,0,0,0,0
0.862801408,0.133825536,0.003354624,1.84E-05,0,0,0,0,0
0.86076383,0.135758219,0.003458641,1.93E-05,0,0,0,0,0
0.858729463,0.137686128,0.003564195,2.02E-05,0,0,0,0,0
0.856698303,0.139609266,0.003671283,2.11E-05,0,0,0,0,0
0.854670349,0.141527639,0.003779903,2.21E-05,0,0,0,0,0
0.852645598,0.143441251,0.003890053,2.31E-05,0,0,0,0,0
0.850624047,0.145350105,0.00400173,2.41E-05,0,0,0,0,0
0.848605694,0.147254208,0.004114933,2.52E-05,0,0,0,0,0
0.846590536,0.149153562,0.004229658,2.62E-05,0,0,0,0,0
0.844578571,0.151048173,0.004345904,2.74E-05,0,0,0,0,0
0.842569796,0.152938044,0.004463667,2.85E-05,0,0,0,0,0
0.840564209,0.154823181,0.004582947,2.97E-05,0,0,0,0,0
0.838561807,0.156703588,0.00470374,3.09E-05,0,0,0,0,0
0.836562588,0.158579269,0.004826044,3.21E-05,0,0,0,0,0
0.834566548,0.160450228,0.004949857,3.34E-05,0,0,0,0,0
0.832573687,0.16231647,0.005075176,3.47E-05,0,0,0,0,0
0.830584,0.164178,0.005202,3.60E-05,0,0,0,0,0
0.828597486,0.166034822,0.005330326,3.74E-05,0,0,0,0,0
0.826614142,0.16788694,0.005460151,3.88E-05,0,0,0,0,0
0.824633965,0.169734358,0.005591473,4.02E-05,0,0,0,0,0
0.822656953,0.171577082,0.00572429,4.17E-05,0,0,0,0,0
0.820683104,0.173415116,0.0058586,4.32E-05,0,0,0,0,0
0.818712414,0.175248463,0.0059944,4.47E-05,0,0,0,0,0
0.816744882,0.177077129,0.006131688,4.63E-05,0,0,0,0,0
0.814780504,0.178901118,0.006270462,4.79E-05,0,0,0,0,0
0.812819279,0.180720434,0.006410719,4.96E-05,0,0,0,0,0
0.810861203,0.182535082,0.006552457,5.13E-05,0,0,0,0,0
0.808906275,0.184345066,0.006695674,5.30E-05,0,0,0,0,0
0.806954491,0.186150391,0.006840367,5.48E-05,0,0,0,0,0
0.805005849,0.18795106,0.006986534,5.66E-05,0,0,0,0,0
0.803060347,0.18974708,0.007134173,5.84E-05,0,0,0,0,0
0.801117982,0.191538453,0.007283281,6.03E-05,0,0,0,0,0
0.799178752,0.193325184,0.007433856,6.22E-05,0,0,0,0,0
0.797242654,0.195107278,0.007585896,6.42E-05,0,0,0,0,0
0.795309685,0.196884739,0.007739398,6.62E-05,0,0,0,0,0
0.793379843,0.198657572,0.007894361,6.82E-05,0,0,0,0,0
0.791453125,0.200425781,0.008050781,7.03E-05,0,0,0,0,0
0.789529529,0.202189371,0.008208657,7.24E-05,0,0,0,0,0
0.787609053,0.203948345,0.008367986,7.46E-05,0,0,0,0,0
0.785691693,0.205702709,0.008528766,7.68E-05,0,0,0,0,0
0.783777448,0.207452466,0.008690994,7.91E-05,0,0,0,0,0
0.781866314,0.209197622,0.008854668,8.14E-05,0,0,0,0,0
0.77995829,0.21093818,0.009019787,8.37E-05,0,0,0,0,0
0.778053372,0.212674145,0.009186347,8.61E-05,0,0,0,0,0
0.776151559,0.214405522,0.009354346,8.86E-05,0,0,0,0,0
0.774252847,0.216132314,0.009523782,9.11E-05,0,0,0,0,0
0.772357234,0.217854527,0.009694652,9.36E-05,0,0,0,0,0
0.770464718,0.219572165,0.009866955,9.62E-05,0,0,0,0,0
0.768575296,0.221285232,0.010040688,9.88E-05,0,0,0,0,0
0.766688965,0.222993733,0.010215848,0.000101454,0,0,0,0,0
0.764805724,0.224697671,0.010392434,0.000104171,0,0,0,0,0
0.762925568,0.226397052,0.010570443,0.000106937,0,0,0,0,0
0.761048497,0.22809188,0.010749872,0.000109751,0,0,0,0,0
0.759174507,0.22978216,0.01093072,0.000112613,0,0,0,0,0
0.757303596,0.231467895,0.011112984,0.000115526,0,0,0,0,0
0.755435761,0.23314909,0.011296661,0.000118488,0,0,0,0,0
0.753571,0.23482575,0.01148175,0.0001215,0,0,0,0,0
0.75170931,0.236497879,0.011668248,0.000124563,0,0,0,0,0
0.749850689,0.238165482,0.011856153,0.000127677,0,0,0,0,0
0.747995134,0.239828562,0.012045462,0.000130842,0,0,0,0,0
0.746142643,0.241487125,0.012236173,0.00013406,0,0,0,0,0
0.744293213,0.243141174,0.012428284,0.000137329,0,0,0,0,0
0.742446841,0.244790715,0.012621792,0.000140651,0,0,0,0,0
0.740603526,0.246435752,0.012816696,0.000144027,0,0,0,0,0
0.738763264,0.248076288,0.013012992,0.000147456,0,0,0,0,0
0.736926053,0.249712329,0.013210679,0.000150939,0,0,0,0,0
0.735091891,0.251343879,0.013409754,0.000154477,0,0,0,0,0
0.733260774,0.252970942,0.013610215,0.000158069,0,0,0,0,0
0.731432701,0.254593523,0.013812059,0.000161717,0,0,0,0,0
0.729607669,0.256211627,0.014015285,0.00016542,0,0,0,0,0
0.727785675,0.257825256,0.014219889,0.000169179,0,0,0,0,0
0.725966717,0.259434417,0.014425871,0.000172995,0,0,0,0,0
0.724150792,0.261039114,0.014633226,0.000176868,0,0,0,0,0
0.722337898,0.26263935,0.014841953,0.000180798,0,0,0,0,0
0.720528032,0.264235131,0.01505205,0.000184786,0,0,0,0,0
0.718721192,0.265826461,0.015263515,0.000188833,0,0,0,0,0
0.716917375,0.267413344,0.015476344,0.000192938,0,0,0,0,0
0.715116579,0.268995784,0.015690536,0.000197101,0,0,0,0,0
0.7133188,0.270573787,0.015906088,0.000201325,0,0,0,0,0
0.711524038,0.272147356,0.016122998,0.000205608,0,0,0,0,0
0.709732288,0.273716496,0.016341264,0.000209952,0,0,0,0,0
0.707943549,0.275281211,0.016560883,0.000214356,0,0,0,0,0
0.706157818,0.276841507,0.016781854,0.000218822,0,0,0,0,0
0.704375092,0.278397386,0.017004173,0.000223349,0,0,0,0,0
0.702595369,0.279948854,0.017227838,0.000227939,0,0,0,0,0
0.700818647,0.281495915,0.017452848,0.00023259,0,0,0,0,0
0.699044922,0.283038574,0.017679199,0.000237305,0,0,0,0,0
0.697274193,0.284576835,0.01790689,0.000242082,0,0,0,0,0
0.695506456,0.286110702,0.018135918,0.000246924,0,0,0,0,0
0.69374171,0.28764018,0.018366281,0.00025183,0,0,0,0,0
0.691979951,0.289165273,0.018597976,0.0002568,0,0,0,0,0
0.690221178,0.290685986,0.018831001,0.000261835,0,0,0,0,0
0.688465387,0.292202323,0.019065355,0.000266936,0,0,0,0,0
0.686712576,0.293714288,0.019301034,0.000272102,0,0,0,0,0
0.684962743,0.295221887,0.019538036,0.000277334,0,0,0,0,0
0.683215885,0.296725122,0.019776359,0.000282634,0,0,0,0,0
0.681472,0.298224,0.020016,0.000288,0,0,0,0,0
0.679731085,0.299718524,0.020256958,0.000293434,0,0,0,0,0
0.677993137,0.301208698,0.020499229,0.000298936,0,0,0,0,0
0.676258154,0.302694528,0.020742813,0.000304506,0,0,0,0,0
